interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
1,"[3.8222884090345, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[60.101702290525225, 0, 0, 0, 0, 0]","[3968.8982977094747, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[154, 0, 0, 0, 0, 0]","[1.692684516880093, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.7008, 0, 0, 0, 0, 0]","[0.004933333333333334, 0, 0, 0, 0, 0]","[0.0036, 0, 0, 0, 0, 0]","[4222.2992, 17180, 34360, 4295, 17180, 34360]","[371.9950666666667, 360.0, 376.54, 372.0, 360.0, 376.54]","[199.9964, 305.0, 266.75, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0009055555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109094444444445), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
2,"[12.757508066517747, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, 0, 0, 0, 0, 0]","[294.29443655711634, 0, 0, 0, 0, 0]","[3734.7055634428834, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[514, 0, 0, 0, 0, 0]","[3.3517733798991074, 0.0, 0.0, 0.0, 0.0, 0.0]","[143.95866666666666, 0, 0, 0, 0, 0]","[0.006266666666666667, 0, 0, 0, 0, 0]","[0.006666666666666667, 0, 0, 0, 0, 0]","[4151.041333333334, 17180, 34360, 4295, 17180, 34360]","[371.99373333333335, 360.0, 376.54, 372.0, 360.0, 376.54]","[199.99333333333334, 305.0, 266.75, 200.0, 305.0, 266.75]","[(9, 0.00023333333333333333, 0.0010944444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09976666666667, 10.108905555555555), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
3,"[14.916852817076197, 2.7647494445815846, 0.0, 0.0, 0.0, 0.0]","[5, 1, 0, 0, 0, 0]","[389.14969315631527, 217.96408454484342, 0, 0, 0, 0]","[3639.850306843685, 7884.035915455157, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[601, 224, 0, 0, 0, 0]","[2.386399689561505, 0.10172138145129994, 0.0, 0.0, 0.0, 0.0]","[102.49586666666666, 17.47573333333333, 0, 0, 0, 0]","[0.0017333333333333335, 0.00013333333333333337, 0, 0, 0, 0]","[0.006666666666666667, 0.006666666666666666, 0, 0, 0, 0]","[4192.504133333333, 17162.524266666667, 34360, 4295, 17180, 34360]","[371.99826666666667, 359.99986666666666, 376.54, 372.0, 360.0, 376.54]","[199.99333333333334, 304.99333333333334, 266.75, 200.0, 305.0, 266.75]","[(11, 0.0001, 0.00085), (1, 0.0, 0.0023277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.09989999999999, 10.10915), (16104, 51.900000000000006, 6.187672222222222), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
4,"[14.296351451973194, 4.406319427301901, 0.0, 0.0, 0.0, 0.0]","[5, 2, 0, 0, 0, 0]","[260.8369990301903, 297.2842993734836, 0, 0, 0, 0]","[3768.1630009698097, 7804.715700626516, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[576, 357, 0, 0, 0, 0]","[2.4993185875048503, 0.31330733410942946, 0.0, 0.0, 0.0, 0.0]","[107.34573333333333, 53.826199999999986, 0, 0, 0, 0]","[0.011333333333333332, 0.0002666666666666667, 0, 0, 0, 0]","[0.004666666666666667, 0.0018666666666666666, 0, 0, 0, 0]","[4187.654266666666, 17126.1738, 34360, 4295, 17180, 34360]","[371.9886666666667, 359.9997333333333, 376.54, 372.0, 360.0, 376.54]","[199.99533333333332, 304.9981333333333, 266.75, 200.0, 305.0, 266.75]","[(9, 3.3333333333333335e-05, 0.0017666666666666666), (4, 0.00015, 0.0008444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09996666666666, 10.108233333333333), (16101, 51.89985000000001, 6.189155555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,"[20.277984611566147, 9.195260429523575, 0.0, 0.0, 0.0, 0.0]","[6, 4, 0, 0, 0, 0]","[400.47104546957115, 603.9231114894229, 0, 0, 0, 0]","[3628.528954530429, 7498.076888510577, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[817, 745, 0, 0, 0, 0]","[10.274115638339156, 1.389545983701979, 0.0, 0.0, 0.0, 0.0]","[441.2732666666667, 238.72400000000002, 0, 0, 0, 0]","[0.03866666666666666, 0.0004000000000000001, 0, 0, 0, 0]","[0.0188, 0.0028000000000000004, 0, 0, 0, 0]","[3853.7267333333334, 16941.276, 34360, 4295, 17180, 34360]","[371.96133333333336, 359.9996, 376.54, 372.0, 360.0, 376.54]","[199.9812, 304.9972, 266.75, 200.0, 305.0, 266.75]","[(11, 0.0, 0.02893888888888889), (8, 0.47125, 0.014161111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.08106111111111), (16097, 51.42875000000001, 6.175838888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,"[19.955323901712585, 12.910392495680078, 0.0, 0.0, 0.0, 0.0]","[5, 6, 0, 0, 0, 0]","[413.0092353557186, 597.8988580413796, 0, 0, 0, 0]","[3615.9907646442816, 7504.10114195862, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[804, 1046, 0, 0, 0, 0]","[6.773786573535119, 1.9530974000776098, 0.0, 0.0, 0.0, 0.0]","[290.93413333333336, 335.54213333333337, 0, 0, 0, 0]","[0.046266666666666664, 0.002266666666666667, 0, 0, 0, 0]","[0.0252, 0.012133333333333333, 0, 0, 0, 0]","[4004.065866666667, 16844.457866666668, 34360, 4295, 17180, 34360]","[371.95373333333333, 359.9977333333333, 376.54, 372.0, 360.0, 376.54]","[199.9748, 304.98786666666666, 266.75, 200.0, 305.0, 266.75]","[(9, 0.0, 0.003483333333333333), (14, 0.0, 0.0030055555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.106516666666666), (16091, 51.900000000000006, 6.186994444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
7,"[20.327624720774388, 12.577141446556405, 3.1345043758922477, 0.0, 0.0, 0.0]","[5, 6, 2, 0, 0, 0]","[619.2443936871316, 783.6138310364056, 136.91345746119657, 0, 0, 0]","[3409.7556063128686, 7318.386168963594, 15974.086542538804, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[819, 1019, 505, 0, 0, 0]","[2.0069755529685684, 2.6946670547147846, 0.09053143189755528, 0.0, 0.0, 0.0]","[86.1996, 462.9438, 31.106599999999993, 0, 0, 0]","[0.029200000000000004, 0.020533333333333334, 0.0, 0, 0, 0]","[0.015066666666666664, 0.044, 0.0, 0, 0, 0]","[4208.8004, 16717.0562, 34328.8934, 4295, 17180, 34360]","[371.9708, 359.97946666666667, 376.54, 372.0, 360.0, 376.54]","[199.98493333333334, 304.956, 266.75, 200.0, 305.0, 266.75]","[(11, 0.0, 0.002977777777777778), (14, 0.06643333333333333, 0.0356), (3, 0.0, 9.999999999999999e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.107022222222222), (16091, 51.83356666666667, 6.1544), (32209, 58.2, 11.639899999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
8,"[24.125093075204767, 10.898543569489014, 3.196573769474272, 0.0, 0.0, 0.0]","[6, 5, 2, 0, 0, 0]","[381.2457618173184, 480.704466709469, 349.06533493417555, 0, 0, 0]","[3647.7542381826815, 7621.295533290531, 15761.934665065824, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[972, 883, 515, 0, 0, 0]","[3.140162980209546, 2.285733798991075, 0.2860981761738456, 0.0, 0.0, 0.0]","[134.87, 392.6890666666667, 98.30333333333334, 0, 0, 0]","[0.038, 0.0028, 0.002933333333333333, 0, 0, 0]","[0.015199999999999998, 0.006933333333333334, 0.014666666666666665, 0, 0, 0]","[4160.13, 16787.310933333334, 34261.69666666666, 4295, 17180, 34360]","[371.962, 359.9972, 376.5370666666667, 372.0, 360.0, 376.54]","[199.9848, 304.99306666666666, 266.73533333333336, 200.0, 305.0, 266.75]","[(14, 0.0, 0.0033888888888888883), (11, 0.0, 0.01465), (5, 6.666666666666667e-05, 0.0009000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.1, 10.10661111111111), (16094, 51.900000000000006, 6.17535), (32207, 58.199933333333334, 11.6391), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
9,"[17.622238768925293, 9.898790422117996, 6.802805536589908, 0.0, 0.0, 0.0]","[5, 5, 4, 0, 0, 0]","[174.00187763802512, 590.234298376274, 740.2256927013937, 0, 0, 0]","[3854.9981223619748, 7511.765701623726, 15370.774307298607, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[710, 802, 1096, 0, 0, 0]","[2.900107101280559, 2.018201396973225, 0.46131606519208385, 0.0, 0.0, 0.0]","[124.5596, 346.72700000000003, 158.50820000000002, 0, 0, 0]","[0.019066666666666666, 0.011333333333333334, 0.0008, 0, 0, 0]","[0.00026666666666666673, 0.010133333333333334, 0.0025333333333333336, 0, 0, 0]","[4170.4404, 16833.273, 34201.4918, 4295, 17180, 34360]","[371.9809333333333, 359.9886666666667, 376.5392, 372.0, 360.0, 376.54]","[199.99973333333332, 304.98986666666667, 266.74746666666664, 200.0, 305.0, 266.75]","[(11, 0.0, 0.026722222222222224), (10, 0.0027166666666666663, 0.02074444444444444), (10, 1.666666666666667e-05, 0.0015999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.083277777777777), (16095, 51.89728333333334, 6.169255555555555), (32202, 58.199983333333336, 11.638399999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
10,"[19.21072226358898, 15.378918785485066, 6.244180994351685, 0.0, 0.0, 0.0]","[7, 7, 4, 0, 0, 0]","[428.1116602278914, 903.3793078306614, 697.3221109772436, 0, 0, 0]","[3600.888339772109, 7198.620692169338, 15413.677889022756, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[774, 1246, 1006, 0, 0, 0]","[6.25395421032208, 2.468071012805588, 0.5910155219247186, 0.0, 0.0, 0.0]","[268.6073333333333, 424.0146, 203.0729333333333, 0, 0, 0]","[0.009066666666666666, 0.012, 0.0038666666666666663, 0, 0, 0]","[0.0014666666666666667, 0.018399999999999996, 0.016266666666666665, 0, 0, 0]","[4026.3926666666666, 16755.9854, 34156.92706666666, 4295, 17180, 34360]","[371.9909333333333, 359.988, 376.53613333333334, 372.0, 360.0, 376.54]","[199.99853333333334, 304.9816, 266.7337333333333, 200.0, 305.0, 266.75]","[(15, 3.3333333333333335e-05, 0.00665), (14, 8.333333333333334e-05, 0.08365555555555555), (11, 6.666666666666667e-05, 0.0022944444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.09996666666666, 10.103349999999999), (16091, 51.89991666666667, 6.106344444444444), (32201, 58.199933333333334, 11.637705555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
11,"[15.5373541821792, 17.933843495433226, 6.107628328471231, 0.0, 0.0, 0.0]","[6, 8, 4, 0, 0, 0]","[540.5036162145864, 1175.7902154757305, 904.5076056660653, 0, 0, 0]","[3488.496383785414, 6926.20978452427, 15206.492394333934, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[626, 1453, 984, 0, 0, 0]","[5.842994179278231, 2.4744264648816454, 0.703929181218471, 0.0, 0.0, 0.0]","[250.95660000000004, 425.1064666666667, 241.87006666666665, 0, 0, 0]","[0.023866666666666668, 0.0092, 0.0018666666666666666, 0, 0, 0]","[0.017333333333333333, 0.0052, 0.004, 0, 0, 0]","[4044.0434, 16754.893533333332, 34118.12993333333, 4295, 17180, 34360]","[371.97613333333334, 359.9908, 376.53813333333335, 372.0, 360.0, 376.54]","[199.98266666666666, 304.9948, 266.746, 200.0, 305.0, 266.75]","[(13, 0.0, 0.008344444444444444), (16, 8.333333333333334e-05, 0.019750000000000004), (10, 0.0006833333333333333, 0.0025), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.1, 10.101655555555554), (16089, 51.89991666666667, 6.170249999999999), (32202, 58.19931666666667, 11.6375), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[29.287664432861753, 15.712169834608739, 8.0379864688722, 0.0, 0.0, 0.0]","[10, 7, 5, 0, 0, 0]","[722.4963479403075, 958.7517138663958, 484.6232283716083, 0, 0, 0]","[3306.5036520596923, 7143.248286133604, 15626.376771628391, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1180, 1273, 1295, 0, 0, 0]","[13.905642219635237, 1.6433403181994564, 0.8290485060147459, 0.0, 0.0, 0.0]","[597.2473333333334, 282.3258666666666, 284.86106666666666, 0, 0, 0]","[0.6093333333333333, 0.009600000000000001, 0.0021333333333333334, 0, 0, 0]","[0.11946666666666667, 0.005333333333333333, 0.0037333333333333333, 0, 0, 0]","[3697.7526666666668, 16897.674133333334, 34075.138933333335, 4295, 17180, 34360]","[371.3906666666667, 359.9904, 376.5378666666667, 372.0, 360.0, 376.54]","[199.88053333333335, 304.99466666666666, 266.74626666666666, 200.0, 305.0, 266.75]","[(21, 0.03961666666666667, 0.0205), (13, 1.666666666666667e-05, 0.014816666666666665), (13, 1.666666666666667e-05, 0.0025555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005, 67.06038333333333, 10.0895), (16092, 51.89998333333334, 6.175183333333333), (32199, 58.199983333333336, 11.637444444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[32.73765202283445, 22.772155023451, 5.114518031158836, 0.0, 0.0, 0.0]","[10, 9, 3, 0, 0, 0]","[955.0318660200999, 1100.271315566225, 419.58433610838097, 0, 0, 0]","[3073.9681339799, 7001.728684433775, 15691.41566389162, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1319, 1845, 824, 0, 0, 0]","[14.49036398913465, 3.468274350019403, 0.42113736903376014, 0.0, 0.0, 0.0]","[622.3611333333332, 595.8495333333334, 144.7028, 0, 0, 0]","[1.2014666666666667, 1.2313333333333334, 0.008666666666666666, 0, 0, 0]","[0.5694666666666666, 0.4277333333333333, 0.010266666666666665, 0, 0, 0]","[3672.6388666666667, 16584.150466666666, 34215.2972, 4295, 17180, 34360]","[370.79853333333335, 358.76866666666666, 376.53133333333335, 372.0, 360.0, 376.54]","[199.43053333333333, 304.5722666666667, 266.73973333333333, 200.0, 305.0, 266.75]","[(19, 0.0030666666666666663, 0.06547222222222222), (19, 0.011633333333333334, 0.44846111111111114), (7, 0.00065, 0.002605555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.09693333333333, 10.044527777777777), (16086, 51.88836666666667, 5.741538888888888), (32205, 58.19935, 11.637394444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[28.91536361379995, 24.179215008639844, 9.31661597666191, 0.0, 0.0, 0.0]","[9, 8, 5, 0, 0, 0]","[746.3534253417754, 830.8408827686213, 681.4489729880738, 0, 0, 0]","[3282.6465746582244, 7271.159117231378, 15429.551027011927, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1165, 1959, 1501, 0, 0, 0]","[7.898873108265425, 2.665161428017074, 0.5297256499805977, 0.0, 0.0, 0.0]","[339.2566, 457.8747333333333, 182.01373333333333, 0, 0, 0]","[0.44866666666666666, 0.8477333333333334, 0.025599999999999998, 0, 0, 0]","[0.36719999999999997, 0.27573333333333333, 0.008266666666666663, 0, 0, 0]","[3955.7434, 16722.125266666666, 34177.98626666667, 4295, 17180, 34360]","[371.55133333333333, 359.15226666666666, 376.5144, 372.0, 360.0, 376.54]","[199.6328, 304.72426666666667, 266.74173333333334, 200.0, 305.0, 266.75]","[(17, 0.0002333333333333333, 0.05672777777777778), (18, 3.333333333333334e-05, 0.22875), (10, 0.0, 0.0034888888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09976666666667, 10.05327222222222), (16087, 51.89996666666667, 5.96125), (32202, 58.2, 11.63651111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[29.36212459667411, 22.253764502591952, 12.885606107628329, 0.0, 0.0, 0.0]","[9, 7, 7, 0, 0, 0]","[420.9568462343384, 828.2318362232329, 1079.7704654808367, 0, 0, 0]","[3608.0431537656614, 7273.768163776767, 15031.229534519163, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1183, 1803, 2076, 0, 0, 0]","[6.481041521148621, 0.6072762902599922, 3.8871393092743496, 0.0, 0.0, 0.0]","[278.3607333333333, 104.33006666666665, 1335.6210666666666, 0, 0, 0]","[0.5113333333333332, 0.0026666666666666666, 8.284133333333333, 0, 0, 0]","[0.4294666666666666, 0.0002666666666666667, 8.290666666666667, 0, 0, 0]","[4016.6392666666666, 17075.669933333334, 33024.37893333333, 4295, 17180, 34360]","[371.4886666666667, 359.99733333333336, 368.2558666666667, 372.0, 360.0, 376.54]","[199.57053333333334, 304.9997333333333, 258.45933333333335, 200.0, 305.0, 266.75]","[(14, 0.00011666666666666667, 0.05458333333333334), (15, 0.0, 0.001211111111111111), (15, 0.0, 0.0034777777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09988333333332, 10.055416666666666), (16090, 51.900000000000006, 6.1887888888888885), (32197, 58.2, 11.63652222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[21.39488706875155, 26.56134287830165, 12.078703991062008, 0.0, 0.0, 0.0]","[6, 10, 7, 0, 0, 0]","[368.89623892030284, 658.0350622861189, 617.3844826666431, 0, 0, 0]","[3660.103761079697, 7443.964937713881, 15493.615517333357, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[862, 2152, 1946, 0, 0, 0]","[3.093373690337602, 1.6306123399301513, 3.610575669383004, 0.0, 0.0, 0.0]","[132.8604, 280.1392, 1240.5938, 0, 0, 0]","[0.07506666666666667, 0.008400000000000001, 24.236400000000007, 0, 0, 0]","[0.0808, 0.008400000000000001, 24.292399999999997, 0, 0, 0]","[4162.1396, 16899.8608, 33119.4062, 4295, 17180, 34360]","[371.92493333333334, 359.9916, 352.3036, 372.0, 360.0, 376.54]","[199.9192, 304.9916, 242.4576, 200.0, 305.0, 266.75]","[(11, 0.0, 0.0025666666666666667), (20, 0.4706, 0.013327777777777779), (15, 0.0, 0.0024277777777777774), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.107433333333333), (16085, 51.42940000000001, 6.176672222222222), (32197, 58.2, 11.637572222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[17.44849838669645, 17.39076771167613, 13.549748618955991, 0.0, 0.0, 0.0]","[5, 8, 8, 0, 0, 0]","[529.4140933792737, 543.9900999796755, 1224.8994207359005, 0, 0, 0]","[3499.5859066207263, 7558.0099000203245, 14886.100579264099, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[703, 1409, 2183, 0, 0, 0]","[2.968276290259992, 1.615567714396585, 1.4999169577027551, 0.0, 0.0, 0.0]","[127.48746666666666, 277.5545333333333, 515.3714666666667, 0, 0, 0]","[0.07079999999999999, 0.5757333333333333, 21.131466666666668, 0, 0, 0]","[0.07253333333333332, 0.4489333333333333, 20.703333333333333, 0, 0, 0]","[4167.5125333333335, 16902.445466666668, 33844.628533333336, 4295, 17180, 34360]","[371.9292, 359.42426666666665, 355.40853333333337, 372.0, 360.0, 376.54]","[199.92746666666667, 304.55106666666666, 246.04666666666668, 200.0, 305.0, 266.75]","[(9, 0.03961666666666667, 0.01528888888888889), (15, 0.0030666666666666663, 0.059477777777777775), (15, 0.0, 0.0312), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.06038333333333, 10.09471111111111), (16090, 51.89693333333334, 6.130522222222222), (32197, 58.2, 11.608799999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[25.192355423181933, 7.812885707232782, 13.500093104090375, 0.0, 0.0, 0.0]","[8, 5, 8, 0, 0, 0]","[457.02599360946414, 465.09601566617494, 1544.6695766324722, 0, 0, 0]","[3571.974006390536, 7636.903984333825, 14566.330423367528, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1015, 633, 2175, 0, 0, 0]","[7.3973147070236696, 1.572916181606519, 1.3273665114474194, 0.0, 0.0, 0.0]","[317.71466666666663, 270.227, 456.0831333333333, 0, 0, 0]","[0.07239999999999999, 0.41453333333333336, 34.6176, 0, 0, 0]","[0.07613333333333333, 0.3501333333333333, 34.142133333333334, 0, 0, 0]","[3977.2853333333333, 16909.773, 33903.91686666667, 4295, 17180, 34360]","[371.9276, 359.58546666666666, 341.92240000000004, 372.0, 360.0, 376.54]","[199.92386666666667, 304.64986666666664, 232.60786666666667, 200.0, 305.0, 266.75]","[(17, 0.0006666666666666666, 0.002688888888888889), (9, 0.06470000000000001, 0.07429444444444445), (13, 0.0, 0.005338888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09933333333333, 10.10731111111111), (16096, 51.835300000000004, 6.115705555555555), (32199, 58.2, 11.63466111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[17.32439811367585, 14.946926684769194, 11.755943144435479, 0.0, 0.0, 0.0]","[6, 8, 7, 0, 0, 0]","[535.3954619450691, 727.4676920169658, 1179.7414334896253, 0, 0, 0]","[3493.604538054931, 7374.532307983034, 14931.258566510374, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[698, 1211, 1894, 0, 0, 0]","[3.9448366317423362, 2.4640616996507565, 1.2237382615444314, 0.0, 0.0, 0.0]","[169.43073333333334, 423.32579999999996, 420.4764666666666, 0, 0, 0]","[0.0010666666666666667, 1.7022666666666668, 0.5385333333333332, 0, 0, 0]","[0.007733333333333333, 1.6320000000000001, 0.10666666666666666, 0, 0, 0]","[4125.569266666666, 16756.6742, 33939.52353333333, 4295, 17180, 34360]","[371.99893333333335, 358.2977333333333, 376.0014666666667, 372.0, 360.0, 376.54]","[199.99226666666667, 303.368, 266.6433333333333, 200.0, 305.0, 266.75]","[(14, 0.00055, 0.0013111111111111112), (13, 0.00175, 0.05366666666666667), (10, 0.0, 0.0033499999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09944999999999, 10.108688888888889), (16092, 51.898250000000004, 6.136333333333333), (32202, 58.2, 11.63665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
